KEGG_ID,MARS2_S1,MARS4_S14,MARS5_S2,NURS2_S4,NURS4_S5,NURS5_S6,Par1_6m_S7,Par1_T0_S15,Par2_6m_S8,Par2_T0_S9,Par3_6m_S10,Par3_T0_S11,REBAR2_S12,REBAR4_S13,REBAR5_S16
K02302,0.005467058,1.513574083,0.24560613,0.065044035,0.022996379,0,0,0.698484463,0,0.005255292,0.02249439,0,0.011078357,0.06600513,0.017496604
K02303,0.02018975,0.226582947,0,0.032794657,0.03397009,0.112947072,1.857794013,0,0.063501054,0,0,0,0,0.079823748,0.022054103
K02304,0.015873321,0.065240262,0,0,0.053415038,0,0,0,0.076639203,0.011443852,0,0,0.048248155,0.025673719,0
K02313,0.012716196,1.304805244,0,0,0.185338071,0.062457487,0,1.493705891,0,0.036336319,0.020901037,0.113758869,0,0.244621162,0.026688661
K02314,0.019956343,0.594335373,0,0,0.17685131,0,0,1.279989601,0.220894338,0,0.042655177,0,0.02695947,0.234813009,0.021289221
K02315,0.004294089,6.52360258,0.258436301,0,0.0523323,0,0,0.751912397,0.062197861,0.008255515,0.048859567,0.096143223,0,0.20934102,0.117857127
K02316,0,0.303930539,0,0.098679419,0.237202597,0,0,1.23503368,0.034298409,0.008885454,0.037471979,0.053017251,0,0.253142874,0.11292325
K02319,0,0,0,0.256720676,0.059578311,0.583365805,0,0,0,0,0.019594722,0,0,0,0
K02324,0.682687313,0,0,0,0.328185613,0.399622056,0,0.282498161,0.047087646,0.281247218,0.573892878,0.509504764,0.948607801,0.084128572,0.749091911
K02327,1.219407424,0.751775207,0,0.506000172,0.538572151,1.061777276,0,1.009189266,0.588751492,0.835173858,0.996605734,1.8201419,1.204606263,0.213664288,0.68294693
K02334,0.007672105,0.18919676,0,0,0.019362951,0,0,0,0,0.007374927,0,0,0,0.049635858,0
K02335,1.312210649,3.92743774,4.223227356,0.814380334,0.761146552,1.028845147,2.522370733,3.814048392,0.609470809,0.68809128,0.697948377,1.165146553,1.318441937,2.162878633,0.713846716
K02336,0.012716196,1.021580779,0,0.103010177,0.056534164,0,0,0.638428148,0,0.0427532,0.055736098,0,0,0.385699541,0.053898077
K02337,0.06092554,1.302084065,0.238830788,0,0.118791111,0.052983598,6.305926833,2.523232908,0.040458802,0.033907711,0.046953968,0.166449508,0.025210748,0.366288708,0
K02338,0.013539009,2.19539637,0,0,0.022779943,0,0,0.198421327,0.172289681,0.050667438,0.007376837,0.055233406,0,0.182428879,0
K02339,0,0.439992466,0,0,0.090060238,0,0,0.543705684,0,0,0,0,0.026202182,0.244418996,0
K02340,0.003345395,0.849150814,0,0,0.13921076,0,0,0.891629453,0,0.036151603,0.011024723,0.095431051,0.017402942,0.230864454,0
K02341,0,0.218724578,0,0,0.033577372,0,0,0.148815995,0,0.012788891,0,0,0,0.161032362,0
K02342,0.078021407,2.793509213,0.820870265,0.046809468,0.328417546,0,3.447240002,0.769264222,0.44481953,0.028365104,0,0,0.064330874,0.792061558,0.017792441
K02343,0,1.292648673,0,0,0.208858799,0,0,0.825799743,0.044809211,0.026183173,0.005971725,0,0.075225619,0.30646837,0.052614789
K02346,0.015242593,0.470054063,0,0,0,0,0,0.509747184,0.101024404,0.016110278,0.024350723,0,0.01544367,0.224957834,0.024390962
K02347,0,0,0,0,0,0,0,0.264561769,0,0,0,0,0,0,0
K02348,0,1.051093113,0,0,0,0,0,0,0.078258341,0,0,0,0,0.096125781,0
K02349,0.891825909,0,1.355399778,0.257223064,0.075784545,0.516771535,0,0.978516133,0.250089767,0.779346499,0.466285364,0.369771978,0.958353771,0.505100704,0.900938167
K02355,13.80885193,6.610082892,7.577915583,6.567480612,2.896075631,7.311964792,0,18.48701947,7.91786285,15.86227573,7.534183427,2.082973627,8.775427766,14.30540633,12.10826786
K02356,0.050035468,4.654037955,0,0,0.084186744,0,0,1.434872129,0,0,0,0,0,0,0
K02357,1.164315062,0.673697663,0,0.779531394,1.190602174,0.154890008,0,1.444792417,1.114864779,0.963498534,1.73215045,0.423170536,1.473931037,0.819232601,0.977375045
K02358,3.818581886,3.651717837,1.472476436,1.256054056,0.991538276,2.679869873,0,6.65080935,2.873970106,2.102949496,3.391046738,1.708224641,2.504026534,1.382489255,3.537721787
K02362,0,0.181919962,0,0,0.147060388,0,0,0.709250701,0,0.056012104,0.046446749,0,0.172740309,0.095453572,0
K02363,0.437866335,0.033875875,0.260426052,0.164252202,0.090140865,0.219523808,0,0.545703059,0.193999414,0.287206201,0.251486066,0.057668719,0.315247198,0.11331373,0.275320897
K02364,1.828506713,0.280985288,1.012340005,0.672578144,0.32075047,1.429711674,0,4.090053299,0.794604023,1.150826035,1.408390747,1.964756932,1.494690629,0.497722199,1.061979483
K02371,0.352290538,0,0,0,0.197581134,0,0,1.457789342,0.056697369,0.112881536,0.255931064,0,0,0.582461594,0.338237929
K02372,0.051433106,1.795297726,0,0.099576504,0.167564,0.172519765,0,0.204090508,0,0.030101743,0.078612855,0.156159902,0,0.270249678,0
K02377,0.312473152,0.438535537,0,0.199482732,0.128231465,0.655803612,0,0.331140228,0.294375746,0.175826075,0.157795908,0.597234061,0.262542391,0.090396429,0.329277984
K02379,0.044433041,0.772231675,0.162966891,0.376262364,0.198255472,0.055476944,0,0.156134815,0,0,0.066671662,0,0.068588064,0.246661372,0
K02380,0,0,0,0,0.172409839,0,0,0,0.076114277,0,0,0,0,0.194953805,0
K02386,0.0092435,0.792723856,0,0.16107964,0.124698791,0.037875825,8.757101619,0.512991724,0.089458103,0.004442727,0.031156825,0.102004686,0.075225619,0.225948838,0
K02387,0.019588353,0.445168848,0,0,0.181527667,0.055476944,0,0.332240362,0.021875363,0.026029154,0.023223374,0,0,0.209401274,0
K02388,0.370192481,0.132305427,1.477566478,0.382986556,0.051634536,0.65951612,0,0.519053714,0.484268357,0.324909374,0.10523599,0.120123001,0.146768864,0.068306226,0.11589971
K02389,0.100070935,0.561970575,0.615652699,0,0.04302878,0,0,0.349221536,0.123474271,0,0.033441659,0,0.062186511,0.083970436,0.073660705
K02390,0.046186586,0.929999436,0,0,0.214152455,0,0,0.720155879,0.34791093,0.033437956,0.025081244,0.116854348,0.093815858,0.295504434,0.04603794
K02391,0.013381579,1.011747381,0.639331649,0,0.124254232,0,0,0.258810427,0.096912945,0,0.010279198,0,0,0.163634695,0
K02392,0.011624402,0,0,0,0,0,0,0.715873023,0,0,0.02533459,0,0,0.097113634,0
K02393,0,1.891967603,0,0.128863712,0.008605756,0.12574774,0,0.276866968,0.152527041,0,0,0,0.233199418,0.197083552,0
K02394,0.006932625,2.143405564,0,0,0.260308547,0,0,0.262737205,0.033205232,0.024514993,0.036614955,0.058229116,0.11067091,0.421754832,0.073660705
K02395,0.039010704,0.470054063,0,0,0.098455684,0,0,0.345438165,0.074084563,0.014749854,0.007789206,0,0.244045902,0.118651452,0.037969435
K02396,0.050308886,0.7484707,0.541101005,0,0.2247151,0.234603993,3.087080599,0.593017702,0.179236845,0.032298951,0.061549066,0.140799911,0.139223533,0.421707395,0.012968434
K02397,0.017436602,0.477468165,0,0.048899176,0.132964471,0,0,0.757608703,0,0.058565597,0.061423455,0.130133251,0.103261735,0.252556942,0.065768486
K02398,0,0,0,0.497882522,0.062461133,0,0,0,0.150171411,0,0,0,0.145749636,0.193615047,0
K02399,0,0,0,0.399343273,0.108722453,0,0,0,0.057878565,0,0,0,0.038229413,0.179166866,0
K02400,0.020698125,2.391695943,0,0.050130048,0.195303542,0,0,0.919004041,0.224877256,0.041774062,0.10367446,0,0.052111602,0.549464737,0.046385834
K02401,0.078021407,0.579913442,0,0,0.128610008,0,0,0.793685308,0.488752324,0.053312726,0.013705598,0,0.059794722,0.199805359,0
K02404,0,1.09734121,0,0.012532512,0.039382274,0,0.484768125,0.108937199,0,0.015188637,0.04514624,0,0,0.223361359,0.012036063
K02405,0.004775169,1.417435012,0,0,0.224783751,0.019566557,0,0.758213339,0.079629108,0,0.010407155,0.319583055,0.019352649,0.223584944,0.030564608
K02406,0,0.523124683,0,0,0.220503358,0.053282941,0,0.782182623,0.102138643,0,0.012058291,0.051123777,0.135188068,0.167940872,0
K02407,0.005978264,0.133237155,0,0,0.080122556,0,0,0.216799441,0.062665514,0.011346042,0.025946115,0.066925672,0,0.120086752,0.05666208
K02408,0.031967104,0.171997055,0,0.149364757,0.138968549,0,0,0.584032585,0,0,0,0,0.042399894,0.15807598,0
K02409,0.037526601,1.252626856,0.75695004,0.084257042,0.101270665,0,7.597998372,1.088482708,0.564413994,0.077140042,0.062703111,0.093866608,0.043185077,0.671560659,0
K02410,0.106754708,0.111950746,0,0.078238682,0.171606657,0,0,0.513158604,0.42536591,0.0320649,0.111472197,0,0,0.376300726,0.043586216
K02411,0.066907893,0.801681188,0.390202415,0.033192168,0,0,0,0.16142752,0.484564727,0,0.104505185,0.120968938,0.019762663,0.198015389,0.062424326
K02412,0.041870915,0.483541906,0,0.037426249,0.094719987,0,0,0.90613955,0.093383903,0.022310704,0.102233333,0,0.012404224,0.393996691,0.054970675
K02413,0.021510575,0,1.13542506,0,0,0,0,0.111264296,0,0,0,0.140799911,0,0.065025141,0
K02414,0.00793666,0.391441573,0,0,0.105070278,0.119886617,0,0,0.188350583,0.017421088,0.009874506,0,0,0.243611571,0
K02415,0.042103015,0.588939332,0,0,0.011064544,0.31436935,0,0.22430237,0.031750527,0,0.01433214,0,0.026651362,0.17541468,0
K02416,0,0.385329451,0,0,0.32624005,0,0,0,0.032398497,0.058999416,0.025540982,0,0.06302687,0.110344925,0
K02417,0.041847846,0.788319835,0,0.047623546,0.201464232,0.120911289,0,0.499085958,0,0,0.115982633,0,0,0.355879734,0
K02418,0.017436602,1.30827547,0,0,0,0,0,0.466873711,0,0.014366741,0.016286522,0,0,0.130620678,0
K02419,0.029508096,0.52415989,0,0,0.058016333,0.205023489,0,0.672072237,0,0.011288154,0.037574898,0,0,0.214727071,0.021045916
K02420,0.063580981,0.210218623,0,0,0.086057561,0.207276495,0,0.60849207,0,0.024447272,0.013934025,0,0,0.192316053,0.040922614
K02421,0.170191063,0.678008868,0,0,0.215714575,0,0,0.546113744,0.12847034,0.059796706,0.014497829,0,0.05391894,0.254282057,0
K02422,0.04342701,0.687988219,0,0,0.042093372,0,0,0.355381481,0.153278406,0.044249562,0.096055829,0,0,0.33720012,0
K02424,0.01534421,0,0,0.07302277,0,0,0,0,0,0,0.01672083,0.114517261,0,0.074453786,0
K02426,0,0.18919676,0,0,0,0,0,0.302676601,0,0,0,0,0,0.024817929,0
K02427,0.45210619,0.563831405,0,0.081741907,0.300559242,0.817360311,0,0.817919974,1.766254476,0.35557684,0.343374178,0.051123777,0.916140569,0.483180915,0.192920893
K02428,0.035962992,0.945983802,0,0,0.147326802,0,0,0.417457857,0.181185072,0.024048675,0,0,0,0.121392043,0.24019795
K02429,0,0.176819402,0,0,0.036192432,0,0,0.253538362,0,0,0.04688083,0,0,0.034791489,0
K02430,0,0.999820278,0,0,0,0.18675407,3.071798022,0,0.082519934,0,0,0,0,0,0.029943376
K02433,0,1.351405431,0,0,0.157529094,0,0,2.580183377,0,0.039508538,0.044787936,0,0,0.210387466,0.03442089
K02434,0.004960413,2.251201958,0,0.123072084,0.130327556,0.158505555,5.258501698,0.274737222,0.031215406,0.051653186,0.018044061,0.030894945,0,0.111541253,0.135364235
K02435,0,0,0,0,0,0,0,0.297631991,0,0,0,0,0,0.101297669,0
K02437,0.097252036,0.160336238,0,0,0.046657714,0,0,0.211649416,0,0.019407703,0.034357869,0,0.084288946,0.31022411,0.088747837
K02439,0,0,0,0,0.082984076,0,0,0,0,0.055776759,0,0,0,0.151946503,0
K02440,0,2.415277792,0,0,0,0,0,0.886871033,0,0,0,0,0,0.014021429,0.063500607
K02441,0,0,0,0,0.035205366,0,0,0.870573572,0,0.02148037,0,0,0,0.128167707,0
K02444,0.012050427,0.891503059,0,0.032406555,0.067349395,0,0,0.379283245,0.119921055,0.062956694,0.007420486,0,0.152917651,0.194998012,0
K02445,0,0,0,0,0,0,0,1.22488955,0,0,0,0,0,0,0
K02446,0,0,0,0,0,0,0,0.95242237,0,0,0,0,0.007024079,0,0
K02449,0.659613909,0,0,0.350254565,0.145742643,1.12947072,0,0.332240362,0.161521576,0.863406094,0.204149663,0.600292095,0.162697268,0.093400807,0.256955946
K02450,0.0165585,0,0,0,0.027860361,0,0,0.123370773,0,0.007958554,0.018044061,0,0,0.102872244,0
K02451,0.012646327,0.093661763,0,0,0.063833905,0,0,0.02616545,0.078534872,0,0.012416458,0,0.02562631,0.070156689,0
K02452,0.018123083,0,0,0,0.238721315,0,0,0.723525281,0.04917117,0.028184435,0.094731318,0,0,0.075016409,0
K02453,0,0.753438426,0.39862405,0,0.271394463,0.151300757,0.829549733,1.112266164,0,0.034213579,0.041669789,0,0,0.337772969,0.075163984
K02454,0.052082175,2.483147788,0.169965469,0.049118455,0.122905146,0.154607877,0,2.03868187,0.099089326,0.049796079,0.081659865,0,0.347967717,0.579009318,0.020016496
K02455,0.006323163,0.977255993,0,0,0.119770832,0,0,1.160632873,0.237450522,0.025489379,0.051713906,0.02359559,0.191296397,0.540390385,0
K02456,0.030284625,0,0,0,0.185884331,0,0,0.691703397,0,0.058223108,0.066003274,0,0,0.04712265,0
K02457,0.02996916,0.565704599,0,0,0.126970171,0.147360633,0,0.129707327,0,0,0,0,0.064183326,0.071093025,0
K02458,0.070819431,0.47897914,0,0,0.253940343,0,0,0,0.076114277,0,0.029507346,0,0.063890251,0.269760096,0
K02459,0.023016315,0.350364371,0,0,0.116177707,0.076675451,0,0.339315095,0.090347028,0,0,0,0.018959302,0.148907573,0
K02460,0.012508867,0.882918215,0,0,0.044258174,0,0,1.42666574,0.030197512,0.012642732,0.023962972,0,0,0.298839739,0.066162309
K02461,0,2.327018977,0,0.061192265,0,0.105375201,0,1.349889973,0.261711771,0.012360213,0.074416879,0.091370155,0,0.295191224,0.016817512
K02462,0,0,0,0,0.089367467,0,0,1.026775046,0.136631366,0.013827988,0.094054666,0,0,0.246535717,0.030188813
K02463,0,0,0,0,0.074884341,0,0,1.042350662,0,0.05267805,0.057002828,0,0,0.088241525,0.048144251
K02468,0,0,0,0,0,0,0,0.055373394,0,0,0,0,0,0.08657417,0
K02469,8.285873448,4.846760558,5.894547119,4.582389862,0.93433358,10.47897835,3.656536717,2.495081775,4.778454296,3.876806967,4.593367417,4.920000852,5.085042857,0.841954033,4.928901467
K02470,0.041847846,1.601100934,0.279842136,0,0.147703084,0.105375201,0,1.325010907,0.007803851,0.015775245,0.01348454,0.39278024,0.104515145,0.168743549,0.029701897
K02471,2.000327024,0.206933957,1.595873932,1.604640486,0.083681422,0.798188687,0,2.066649184,0.838482224,0.975689107,1.067265509,0.262922283,0.536752886,0.510545959,1.130932013
K02472,2.628248846,1.505544512,0.40346172,1.192674778,0.8694008,1.097853053,0,4.672360295,3.29561317,3.035412049,1.932534899,1.40448692,2.973163307,1.444502508,1.398491758
K02477,0,0,0,0,0.078498451,0,0,0,0,0.007474588,0,0,0,0.033537742,0
K02478,0,0.08882477,0,0,0,0,0,0.022357333,0.026086114,0,0,0,0,0.046606439,0.017291245
K02479,0.023606477,0.476966623,0,0,0,0,0,0,0.065113385,0,0.014667394,0.033549979,0,0.305138469,0
K02480,0,0,0,0,0.037597963,0,0,0,0.10789014,0,0,0,0,0.120475383,0
K02481,0.0277305,0,0,0,0,0,0,0.167091644,0,0,0,0,0,0.059802238,0
K02482,0.021713505,0.523124683,0,0.044345812,0.193121298,0,0,0.672537907,0.033742969,0.052958253,0.04917891,0,0.037765088,0.263565834,0.017372808
K02483,0.239130547,1.036694577,0,0.036030972,0.422369581,0.377243221,0,1.041360156,0.279564388,0.105356101,0.105625455,0.184045598,0.227115955,0.670205933,0.215943434
K02484,0.018413052,0.302714817,0,0,0.215143902,0,0,0.011965105,0.013960659,0.028006052,0.015578413,0.217437838,0.035739374,0.222872478,0.314405446
K02487,0.04626395,3.053492018,0,0.049788252,0.193831419,0,0,4.357669377,0.248328143,0.116446217,0.198372978,0.19331692,0.103644186,0.93885172,0.011581872
K02488,0.089072427,2.815101555,0,0.171147117,0.20871297,0.056473536,1.762793183,0.656843014,0.08515467,0.078549519,0.033441659,0.174097188,0.441561027,0.495665338,0.022054103
K02491,0,0,0,0,0,0,0,0.027526658,0,0,0,0,0,0.071728118,0
K02492,0.005962776,1.795907438,0,0,0.110216022,0,0,0.569176715,0.025028568,0.021172039,0,0,0,0.264613158,0
K02493,0.372566252,1.304205609,0,0,0.153313689,0.16962375,0,0.504067549,0.326843659,0.216909619,0.125108345,0.140339781,0.30483584,0.505324002,0.156468817
K02494,0,0.804086231,0,0.097798353,0.036881812,0,0.692525893,0.35375688,0,0.022180232,0.005598492,0,0,0.210718263,0.04603794
K02495,0.01096015,1.592249963,0,0.216756243,0.178207692,0,0,1.69044663,0.114563757,0.024224213,0.045602262,0,0,0.375832864,0.032307327
K02496,0,0.754465609,0,0.033530864,0.050512046,0,0,0.874673605,0,0.019464617,0.030711728,0,0,0.284060631,0
K02498,0.04342701,0.658075688,0,0,0.060195703,0,0,0.497857148,0,0.028365104,0.016500819,0.272660146,0,0.205673443,0
K02499,0.42911774,0.045810354,0.469565618,0.344780633,0.065637123,0,0,0.484282561,0.17489697,0.267854493,0.321865847,0.270349467,0.333142025,0.09614694,0.370087075
K02500,0,0.23948957,0,0,0.049020129,0,0,0.728894671,0,0,0,0,0,0.039268875,0
K02501,0.0277305,1.043844195,1.335150432,0,0.11854868,0,2.184870424,0.498360542,0.074883318,0.0618875,0.021076676,0.171286502,0,0.18295268,0
K02502,0,0.455286322,0,0,0.062127116,0,0,0.185536825,0.02971306,0.043956519,0.008305048,0,0.024941114,0.212934892,0
K02503,18.45982802,9.762162737,17.03444461,11.52374312,3.903299417,17.62754685,2.629250849,3.611714043,16.70890467,17.28256417,15.91108586,16.85678531,17.26124483,5.249946478,7.90488487
K02507,0,0,0,0.076065385,0.022384915,0,0,0,0,0,0,0,0.097166424,0.093947995,0
K02510,1.376676793,0,2.020110419,2.405656673,0.579078913,2.027241606,0,2.354599748,1.557852955,2.998218007,1.289222838,0.800650343,1.307660286,0.950967365,0.44747157
K02516,0.383605252,0,0,0.046809468,0.099297185,0.120911289,0,0.590176255,0.427410939,0.255285936,0.385865297,0.110112751,0.398631483,0.16969524,0.456444537
K02517,0.022454942,0.838545198,0,0,0.109189574,0,0,0.337738429,0.073887529,0.029898353,0,0,0,0.312628948,0
K02518,0.037731664,0.620317247,0,0,0.031742543,0,0,0,0,0,0,0,0,0.122055388,0
K02519,1.614131191,1.72578126,0.451701709,1.67156032,0.327167106,1.09345861,0,2.142739433,2.101780064,1.104977668,1.019231319,0.867137915,1.900351023,1.537647376,1.050550679
K02520,0.618999384,0.588176457,0.209881602,0.145215736,0.220033536,0.250066529,0,1.691982433,0.27360776,0.569880727,0.332516496,0.487999693,0.211999471,0.141449335,0.851004352
K02521,0.011565988,0,0,0,0.11952439,0,0,0.095720841,0.27781711,0,0.01260364,0,0,0.243747515,0
K02523,0.647333863,0,0.692609286,0.376523658,0.037689443,0,1.574881219,0.950076502,0.188991231,0.236568434,0.35830349,0,0.262349345,0.219873707,0.253208672
K02527,0.021213194,1.197150717,0,0,0,0.130383602,0,0.117101111,0,0,0.023116354,0,0,0.11084931,0
K02528,18.08987782,8.03398638,12.91921888,11.17194862,1.571004611,13.82996232,4.509470933,4.117172373,18.09871355,15.08647969,16.87247216,12.77297043,18.03898838,4.53217423,5.009492361
K02529,0,3.901785041,0,0,0.122939372,0,0,0.910753891,0,0,0,0,0,0.313207034,0
K02533,0.025764532,0,0,0,0,0,0,0,0.04146524,0,0,0,0.017402942,0.046302106,0
K02535,0.022454942,0.092291103,0,0,0,0,0,0.145407995,0,0.010792576,0,0,0,0.05447838,0
K02536,0.018266917,1.546750766,0,0,0.106098362,0.028406869,0.934492772,1.237269245,0.043408923,0.03160683,0.042655177,0,0.068841156,0.168295177,0
K02537,0.935037802,0,1.154348811,0.57049039,0.121018445,0,0,1.636975948,0.926057034,0.645306117,0.862167773,0,0.825914604,0.129260046,0.613839205
K02540,1.54323952,0,0.52272399,0.299507455,0.336746976,0.806075258,0,1.511054721,1.099692728,2.267578145,0.840846313,0.440451005,0.470677724,1.64026541,1.340568378
K02548,0,0,0,0,0,0,0,0.287368818,0,0.016593586,0,0,0,0.074453786,0
K02549,0,0.624706284,0,0,0.118376121,0,0,0.321764314,0.048527006,0,0,0,0,0.043350094,0
K02551,0,0.140145748,0,0.040568206,0.063600934,0,0,0.858226751,0.09713885,0.005462909,0.032038086,0,0,0.045288191,0.009093914
K02552,0.06682156,1.182479752,0,0.088333996,0.018890684,0,2.27013366,0.118068889,0.022404606,0.024420288,0.024116581,0,0,0.155575076,0
K02553,0,0.55646106,0,0.033806838,0.17823637,0,0,0.090191512,0.072160288,0.006828636,0.038705624,0,0.176666225,0.051920353,0
K02556,0.03360046,0.219996233,0,0.044707818,0.111281328,0.038494206,0,0.423298831,0.10583509,0.025801494,0.063336476,0.230056998,0.112724794,0.29856155,0.022186959
K02557,0.039912685,0.914333786,0,0.107738513,0.199512575,0,0,0.045789537,0.156077028,0.058393851,0.18687986,0.29147493,0.218624454,0.714350137,0.070601314
K02558,0,1.471203424,0,0.028673863,0.119360658,0,1.624353928,0.721952817,0.029090797,0,0.039394625,0.421019343,0.146512723,0.221149861,0
K02560,0.009097358,0.074781328,0,0.043294132,0.00765334,0,0,0.018822576,0.109809134,0,0,0,0,0.029428374,0
K02563,0.070819431,0.962017425,0,0.074009564,0.075378885,0,0,1.117367026,0.158300348,0.039626474,0.034389275,0.043969938,0,0.304370825,0.037710258
K02564,0,1.013554073,0,0,0,0,0,0.550841296,0,0,0,0,0,0,0
K02565,0,0.975241033,0,0,0,0,0,0,0,0,0,0,0,0.051170987,0.098873429
K02566,1.42775003,1.011747381,0,0.410020901,1.159706165,0.403468685,1.89177805,2.444720521,1.871922775,5.075685088,1.059581979,0.183717531,0.77317454,26.92811634,0.472689013
